t,phase,lateral_acc_mag,axial_acc_mag,jerk_mag,lateral_jerk_mag,risk_rate,t_scale,torque_norm
3.5980,1. Hover above tube,20.221994,38.996343,46497.802299,28768.428249,57557.078492,0.1000,15.2294
3.6000,1. Hover above tube,37.447738,34.116734,46520.210348,28780.414865,57598.277468,1.0000,19.0890
3.6020,1. Hover above tube,20.229885,38.976745,46510.128335,28777.169505,57574.568895,0.1000,16.1209
3.6040,1. Hover above tube,37.454917,34.157968,46533.796919,28789.811938,57617.078792,0.1000,18.6727
3.6060,1. Hover above tube,31.917678,9.866007,41060.612813,34668.101597,69368.120873,0.1000,14.6269
3.6080,1. Hover above tube,22.929044,20.047179,11533.276772,10344.486869,20711.902781,0.1000,16.1289
3.6100,1. Hover above tube,29.229087,44.385602,41442.739257,26079.548514,52188.326114,1.0000,19.8256
3.6120,1. Hover above tube,14.825915,49.338185,51526.032809,21434.409815,42883.645545,0.1000,16.7723
3.6140,1. Hover above tube,29.233693,44.449045,51561.709589,21449.691822,42928.617336,1.0000,19.4138
3.6160,1. Hover above tube,23.258951,20.225370,41643.664772,26247.366445,52517.991840,0.1000,15.6620
3.6180,1. Hover above tube,31.688112,9.840518,11520.858448,10288.068349,20607.824810,0.1000,14.2010
3.6200,1. Hover above tube,37.518493,34.116309,40969.589713,34583.819804,69205.158102,1.0000,20.7914
3.6220,1. Hover above tube,20.349128,39.147078,46634.871297,28873.238864,57766.826857,0.1000,14.9466
3.6240,1. Hover above tube,37.530927,34.162195,46662.702546,28888.588235,57814.707396,1.0000,20.2132
3.6260,1. Hover above tube,20.362480,39.132031,46654.570265,28887.716969,57795.796418,0.1000,15.8272
3.6280,1. Hover above tube,37.543906,34.208488,46683.584444,28903.657495,57844.858897,0.1000,19.7692
3.6300,1. Hover above tube,31.980225,9.885951,41144.338573,34747.127843,69526.235912,0.1000,15.3207
3.6320,1. Hover above tube,23.033218,20.231175,11628.773809,10408.945871,20840.924959,0.1000,15.9017
3.6340,1. Hover above tube,29.356436,44.595999,41668.175869,26196.606603,52422.569642,1.0000,20.9959
3.6360,1. Hover above tube,14.980200,49.667578,51832.981955,21587.737033,43190.454265,0.1000,16.5306
3.6380,1. Hover above tube,29.369473,44.669520,51876.404025,21607.128208,43243.625888,1.0000,20.5596
3.6400,1. Hover above tube,23.367468,20.406567,41876.740472,26372.760095,52768.887658,0.1000,16.2836
3.6420,1. Hover above tube,31.753534,9.866168,11606.879713,10346.094267,20723.942067,0.1000,14.2053
3.6440,1. Hover above tube,6.465350,30.894766,19498.587185,16419.923254,32846.311858,1.0000,17.9692
3.6460,1. Hover above tube,10.946575,55.450631,43974.734281,8368.089587,16747.125748,0.1000,16.2974
3.6480,1. Hover above tube,23.127756,20.418172,41498.177351,16827.275197,33677.678150,1.0000,15.1573
3.6500,1. Hover above tube,15.973068,20.508393,11795.250731,11795.162824,23606.298716,0.1000,14.7956
3.6520,1. Hover above tube,20.355820,44.908238,37332.412882,18008.707753,36037.771326,1.0000,18.1127
3.6540,1. Hover above tube,20.260175,39.263047,46684.523475,20211.954662,40444.169500,0.1000,16.2036
3.6560,1. Hover above tube,37.802551,34.099637,46739.054832,28977.752591,57993.307733,0.1000,17.6514
3.6580,1. Hover above tube,31.808044,9.907443,41155.671447,34787.009065,69605.826174,0.1000,13.6679
3.6600,1. Hover above tube,6.514495,31.032315,19535.589221,16433.183316,32872.881128,0.1000,15.9999
3.6620,1. Hover above tube,10.993505,55.422616,44038.527683,8420.685613,16852.364731,1.0000,18.2575
3.6640,1. Hover above tube,14.869378,49.872102,54208.795256,12921.794519,25858.458416,1.0000,17.3267
3.6660,1. Hover above tube,29.602420,44.637744,51975.084450,21654.716586,43339.035593,0.1000,17.8150
3.6680,1. Hover above tube,14.872006,49.858160,51964.024495,21648.925462,43312.722931,0.1000,18.0213
3.6700,1. Hover above tube,29.605767,44.673500,51988.125115,21663.117170,43355.840106,0.1000,17.5216
3.6720,1. Hover above tube,23.200522,20.496812,41934.179459,26405.785430,52834.771381,0.1000,15.3160
3.6740,1. Hover above tube,16.050504,20.444379,11819.821981,11819.797120,23655.644744,0.1000,14.4178
3.6760,1. Hover above tube,20.436058,44.816641,37302.763048,18089.868050,36200.172159,1.0000,19.1146
3.6780,1. Hover above tube,20.408292,39.307294,46711.314579,20325.615768,40671.639829,0.1000,15.7090
3.6800,1. Hover above tube,37.870157,34.022311,46795.051527,29090.757109,58219.384374,0.1000,18.6252
3.6820,1. Hover above tube,31.870331,9.844695,41173.932392,34854.511142,69740.892615,0.1000,14.2605
3.6840,1. Hover above tube,6.511012,31.126272,19565.699233,16416.964187,32840.439387,0.1000,15.5432
3.6860,1. Hover above tube,11.048000,55.505363,44131.539276,8454.166951,16919.381903,1.0000,19.4845
3.6880,1. Hover above tube,15.010385,50.097994,54382.120236,13022.419279,26059.848942,1.0000,16.7814
3.6900,1. Hover above tube,29.704589,44.741128,52182.268348,21794.327909,43618.360407,0.1000,19.0151
3.6920,1. Hover above tube,23.290968,20.631479,42072.429857,26501.507538,53026.306045,0.1000,15.6668
3.6940,1. Hover above tube,16.126319,20.427705,11862.855576,11862.439812,23741.005943,0.1000,13.6852
3.6960,1. Hover above tube,22.980103,20.285396,11683.002398,11682.800790,23388.581683,1.0000,18.5182
3.6980,1. Hover above tube,29.601375,44.869405,41856.684007,26284.821002,52599.243378,1.0000,15.8308
3.7000,1. Hover above tube,14.981514,49.915837,52127.862148,21706.102967,43427.187449,0.1000,19.2611
3.7020,1. Hover above tube,29.572906,44.903467,52139.998554,21706.337850,43442.248606,1.0000,15.6418
3.7040,1. Hover above tube,23.286028,20.476128,42030.460620,26418.112867,52859.511762,0.1000,14.9497
3.7060,1. Hover above tube,31.678067,9.576161,11551.844303,10186.481468,20404.641003,0.1000,15.8135
3.7080,1. Hover above tube,37.845304,34.057673,41019.469833,34740.039208,69517.923721,1.0000,17.2295
3.7100,1. Hover above tube,20.525453,39.159995,46778.549475,29122.254327,58265.034106,0.1000,16.7230
3.7120,1. Hover above tube,37.840668,34.082024,46788.594443,29127.939743,58293.720154,1.0000,16.8137
3.7140,1. Hover above tube,31.975523,9.680949,41177.286456,34883.835399,69799.646321,0.1000,13.4382
3.7160,1. Hover above tube,23.011892,20.430655,11655.631167,10340.712991,20704.437875,0.1000,16.9573
3.7180,1. Hover above tube,29.556865,44.887260,41915.875262,26279.118135,52587.793134,1.0000,17.3761
3.7200,1. Hover above tube,15.043637,50.057673,52200.671087,21709.190084,43433.423806,0.1000,17.6018
3.7220,1. Hover above tube,29.538977,44.932626,52220.518579,21713.940096,43457.419170,1.0000,16.9789
3.7240,1. Hover above tube,23.323037,20.618731,42098.401035,26421.314776,52865.952588,0.1000,14.8093
3.7260,1. Hover above tube,31.749761,9.619525,11670.111327,10294.566979,20620.883718,0.1000,14.4767
3.7280,1. Hover above tube,37.857851,33.995305,41049.762628,34782.596944,69603.051739,1.0000,18.6484
3.7300,1. Hover above tube,20.593577,39.220963,46802.036588,29162.824305,58346.242188,0.1000,15.2701
3.7320,1. Hover above tube,37.858507,34.025405,46816.596809,29171.232252,58380.323011,1.0000,18.0595
3.7340,1. Hover above tube,20.597364,39.188978,46802.197837,29166.469191,58353.535745,0.1000,16.1882
3.7360,1. Hover above tube,37.859713,34.056219,46818.075213,29175.493834,58388.847381,0.1000,17.6186
3.7380,1. Hover above tube,32.050716,9.677773,41210.345428,34933.991242,69900.033201,0.1000,13.8793
3.7400,1. Hover above tube,23.054325,20.579083,11778.785135,10438.641666,20900.337656,0.1000,16.3153
3.7420,1. Hover above tube,29.550830,45.009365,42032.242471,26298.841953,52627.234736,1.0000,18.4877
3.7440,1. Hover above tube,15.118883,50.249584,52356.087050,21744.754266,43504.627414,0.1000,16.9714
3.7460,1. Hover above tube,29.541798,45.065102,52383.843433,21753.821189,43537.184176,1.0000,18.0657
3.7480,1. Hover above tube,23.371272,20.764951,42223.278369,26450.257361,52923.885994,0.1000,15.0166
3.7500,1. Hover above tube,31.826596,9.626869,11784.542809,10388.199384,20808.225363,0.1000,14.1875
3.7520,1. Hover above tube,37.895808,33.985080,41096.922611,34840.808887,69719.513583,1.0000,19.4909
3.7540,1. Hover above tube,20.689177,39.284660,46863.141736,29231.330068,58483.349313,0.1000,14.9748
3.7560,1. Hover above tube,37.901433,34.020974,46882.953296,29242.643430,58523.188293,1.0000,18.8899
3.7580,1. Hover above tube,20.697135,39.257274,46870.243167,29239.556697,58499.810529,0.1000,15.8955
3.7600,1. Hover above tube,37.907543,34.057490,46891.301388,29251.448348,58540.804239,0.1000,18.4344
3.7620,1. Hover above tube,32.124121,9.672181,41261.350624,34997.453094,70027.030309,0.1000,14.4422
3.7640,1. Hover above tube,23.118705,20.748452,11895.381224,10523.023116,21069.164937,0.1000,15.9076
3.7660,1. Hover above tube,29.593230,45.181273,42198.302349,26353.597581,52736.788393,1.0000,19.5123
3.7680,1. Hover above tube,15.220503,50.501886,52579.174152,21822.279969,43659.780440,0.1000,16.5742
3.7700,1. Hover above tube,29.592001,45.246106,52613.970645,21835.174842,43699.941685,1.0000,19.0758
3.7720,1. Hover above tube,23.440883,20.931865,42396.686824,26513.301207,53050.043296,0.1000,15.3583
3.7740,1. Hover above tube,31.901766,9.630631,11893.591556,10469.109716,20970.121198,0.1000,14.1079
3.7760,1. Hover above tube,37.958987,33.998463,41159.414939,34910.712232,69859.383452,1.0000,20.2850
3.7780,1. Hover above tube,20.810045,39.382136,46962.615588,29325.116153,58671.042352,0.1000,14.8883
3.7800,1. Hover above tube,37.968877,34.039296,46987.044063,29338.973222,58715.915321,1.0000,19.6804
3.7820,1. Hover above tube,32.187271,9.701483,41317.459280,35060.893950,70153.975172,0.1000,14.9713
3.7840,1. Hover above tube,23.204521,20.943075,11991.953101,10587.973136,21199.150794,0.1000,15.2009
3.7860,1. Hover above tube,29.680028,45.334083,42387.554135,26440.212640,52910.105308,1.0000,20.9751
3.7880,1. Hover above tube,15.343529,50.805100,52832.944292,21935.836488,43887.016505,0.1000,15.7183
3.7900,1. Hover above tube,29.686521,45.406321,52872.912280,21951.904695,43933.495911,1.0000,20.3965
3.7920,1. Hover above tube,15.345150,50.814104,52871.615443,21942.695499,43900.736147,0.1000,16.3985
3.7940,1. Hover above tube,29.692258,45.478545,52912.432685,21959.069335,43947.830929,0.1000,19.9591
3.7960,1. Hover above tube,23.531224,21.114428,42618.421653,26611.473239,53246.477702,0.1000,15.7672
3.7980,1. Hover above tube,31.972111,9.625666,11986.112506,10524.418552,21080.809215,0.1000,14.2083
3.8000,1. Hover above tube,6.421544,31.536630,19788.232466,16478.762039,32963.945622,1.0000,17.9820
3.8020,1. Hover above tube,11.057986,56.202665,44663.009216,8388.140488,16787.338962,0.1000,15.8122
3.8040,1. Hover above tube,23.284342,21.120000,42232.657746,16998.400263,34020.084868,1.0000,14.8093
3.8060,1. Hover above tube,16.435633,20.206271,12070.818753,12062.145723,24140.727079,0.1000,15.0750
3.8080,1. Hover above tube,20.956598,44.715004,37374.975780,18536.699804,37094.356206,1.0000,17.2886
3.8100,1. Hover above tube,20.704447,39.432655,46896.365749,20718.703378,41458.111203,0.1000,16.4976
3.8120,1. Hover above tube,38.213548,33.965991,47019.756228,29404.788464,58847.790476,0.1000,16.8396
3.8140,1. Hover above tube,32.031400,9.659141,41322.783631,35102.592207,70237.215815,0.1000,13.4907
3.8160,1. Hover above tube,6.465898,31.674094,19835.995423,16501.954518,33010.374934,0.1000,15.9632
3.8180,1. Hover above tube,11.079954,56.175448,44724.398055,8426.610512,16864.300977,1.0000,17.4943
3.8200,1. Hover above tube,15.198028,50.970480,55155.410873,13120.073687,26255.345403,1.0000,17.3613
3.8220,1. Hover above tube,29.869436,45.448517,52968.993989,21955.820745,43941.510926,0.1000,17.0721
3.8240,1. Hover above tube,23.340512,21.224406,42644.216800,26600.714621,53224.769754,0.1000,14.7391
3.8260,1. Hover above tube,16.526729,20.185049,12118.419387,12107.262140,24231.051008,0.1000,14.0567
3.8280,1. Hover above tube,21.018913,44.607877,37358.115671,18615.276668,37251.572249,1.0000,18.6018
3.8300,1. Hover above tube,20.813666,39.473231,46903.005966,20801.811089,41624.435844,0.1000,15.2261
3.8320,1. Hover above tube,38.249156,33.869543,47044.069962,29478.960947,58996.171050,0.1000,17.9925
3.8340,1. Hover above tube,20.829768,39.434306,47028.806190,29480.748875,58982.327517,0.1000,16.1419
3.8360,1. Hover above tube,38.255082,33.884984,47042.620112,29492.288740,59022.832562,0.1000,17.5353
3.8380,1. Hover above tube,32.096230,9.586127,41327.998865,35157.867914,70347.832058,0.1000,13.9363
3.8400,1. Hover above tube,6.456844,31.763107,19878.351271,16497.413863,33001.284569,0.1000,15.5304
3.8420,1. Hover above tube,11.100532,56.257931,44811.288685,8441.326934,16893.754400,1.0000,18.4421
3.8440,1. Hover above tube,15.305126,51.153077,55299.506171,13186.605701,26388.516528,1.0000,16.8757
3.8460,1. Hover above tube,29.923272,45.547092,53135.385439,22049.943308,44129.809889,0.1000,18.0107
3.8480,1. Hover above tube,23.409597,21.323523,42760.184086,26664.812431,53353.034459,0.1000,14.9320
3.8500,1. Hover above tube,16.617362,20.116066,12158.781557,12143.835217,24304.287795,0.1000,13.9789
3.8520,1. Hover above tube,21.097663,44.539457,37341.339967,18702.132766,37425.363196,1.0000,19.2862
3.8540,1. Hover above tube,20.951111,39.507805,46934.441352,20908.836935,41838.624980,0.1000,15.0522
3.8560,1. Hover above tube,38.305295,33.816095,47098.768330,29579.414341,59197.133976,0.1000,18.6786
3.8580,1. Hover above tube,32.153256,9.572565,41352.220830,35212.158436,70456.470128,0.1000,14.3281
3.8600,1. Hover above tube,6.473538,31.895253,19915.604582,16492.841799,32992.157136,0.1000,14.8152
3.8620,1. Hover above tube,11.151047,56.342562,44925.213270,8481.253216,16973.657480,1.0000,19.8398
3.8640,1. Hover above tube,15.425525,51.396532,55479.299026,13273.044173,26561.513872,1.0000,15.9204
3.8660,1. Hover above tube,30.010322,45.650303,53340.868915,22165.531800,44361.073921,0.1000,19.2636
3.8680,1. Hover above tube,15.431537,51.393261,53335.061776,22160.949302,44337.330141,0.1000,16.6077
3.8700,1. Hover above tube,30.018305,45.702787,53367.941726,22177.732736,44385.483777,0.1000,18.8359
3.8720,1. Hover above tube,23.497092,21.444353,42925.474266,26758.515873,53540.528838,0.1000,15.2144
3.8740,1. Hover above tube,16.700767,20.045037,12200.999844,12181.051257,24378.803281,0.1000,14.0652
3.8760,1. Hover above tube,11.217533,7.063374,17999.926348,11849.635976,23710.489485,1.0000,14.5318
3.8780,1. Hover above tube,31.909079,9.341511,18211.686637,16258.698493,32549.306065,1.0000,15.3816
3.8800,1. Hover above tube,38.347036,33.829374,41206.837015,35106.096950,70250.540936,0.1000,17.2732
3.8820,1. Hover above tube,21.052455,39.425755,47114.334921,29639.776443,59300.605341,0.1000,16.3195
3.8840,1. Hover above tube,38.345604,33.852748,47126.395375,29647.189760,59332.725123,1.0000,16.8230
3.8860,1. Hover above tube,32.200491,9.422810,41359.082798,35250.938156,70534.076803,0.1000,13.6060
3.8880,1. Hover above tube,23.198862,21.293991,12084.388624,10522.970940,21069.140742,0.1000,16.2527
3.8900,1. Hover above tube,29.994450,45.775028,42793.208576,26590.927823,53211.850096,1.0000,17.7237
3.8920,1. Hover above tube,15.460297,51.439875,53418.632017,22160.883267,44337.226832,0.1000,16.9475
3.8940,1. Hover above tube,29.982838,45.821853,53441.575911,22168.467347,44366.917532,1.0000,17.2984
3.8960,1. Hover above tube,23.513470,21.470592,42975.268032,26739.435810,53502.385089,0.1000,14.5033
3.8980,1. Hover above tube,31.975747,9.349577,12087.969258,10461.671871,20955.319489,0.1000,14.3233
3.9000,1. Hover above tube,38.366221,33.759071,41227.082033,35149.311836,70336.989893,1.0000,18.5007
3.9020,1. Hover above tube,21.141941,39.475847,47140.417980,29694.529770,59410.201481,0.1000,15.1462
3.9040,1. Hover above tube,38.368635,33.787759,47156.003069,29703.901526,59446.171687,1.0000,17.8944
3.9060,1. Hover above tube,21.148994,39.440835,47140.566622,29700.718357,59422.585707,0.1000,16.1025
3.9080,1. Hover above tube,38.371372,33.817347,47157.428989,29710.603140,59459.577651,0.1000,17.4461
3.9100,1. Hover above tube,32.269361,9.384700,41380.828950,35300.386814,70633.042988,0.1000,14.0311
3.9120,1. Hover above tube,23.256605,21.417204,12175.594783,10580.982373,21185.221350,0.1000,15.8911
3.9140,1. Hover above tube,30.013174,45.897055,42912.819840,26630.377327,53290.767829,1.0000,18.5161
3.9160,1. Hover above tube,15.547521,51.623269,53580.706009,22220.286667,44456.120855,0.1000,16.6145
3.9180,1. Hover above tube,30.007153,45.952335,53609.655063,22230.768782,44491.544717,1.0000,18.0916
3.9200,1. Hover above tube,23.575586,21.593179,43101.503149,26785.137855,53593.851297,0.1000,14.7204
3.9220,1. Hover above tube,32.046835,9.325054,12176.678196,10522.299233,21076.645302,0.1000,14.2291
3.9240,1. Hover above tube,38.401377,33.738470,41260.156652,35203.055738,70444.512854,1.0000,19.0840
3.9260,1. Hover above tube,21.249906,39.518529,47193.292795,29767.628015,59556.505936,0.1000,15.0671
3.9280,1. Hover above tube,38.406841,33.772924,47213.136918,29778.933169,59596.273178,1.0000,18.4882
3.9300,1. Hover above tube,32.329176,9.393895,41412.540427,35348.665628,70729.660432,0.1000,14.3388
3.9320,1. Hover above tube,23.333393,21.573029,12257.372165,10632.987434,21289.308262,0.1000,15.1219
3.9340,1. Hover above tube,30.069849,46.005110,43057.558262,26697.274360,53424.618568,1.0000,19.7537
3.9360,1. Hover above tube,15.652434,51.858670,53773.267170,22308.690617,44633.033668,0.1000,15.7164
3.9380,1. Hover above tube,30.069960,46.067068,53806.502961,22321.679642,44673.429243,1.0000,19.1880
3.9400,1. Hover above tube,15.651715,51.855263,53799.607358,22310.606694,44636.865102,0.1000,16.4719
3.9420,1. Hover above tube,30.069039,46.129306,53833.745100,22323.780631,44677.630302,0.1000,18.7765
3.9440,1. Hover above tube,23.654643,21.732568,43269.447527,26857.899619,53739.453882,0.1000,15.0031
3.9460,1. Hover above tube,32.113899,9.301805,12259.024499,10570.864495,21173.842889,0.1000,14.2828
